layer,mod,ssr
1,0,-725503954.0
2,0,-757349612.0
3,0,-772173632.0
4,0,-812329806.0
5,0,-871530336.0
6,0,-905858930.0
7,0,-942900730.0
8,0,-950490940.0
9,0,-950772418.0
10,0,-950772418.0
