layer,mod,ssr
2,0,-450835.0
3,0,-4414.0
4,0,27846.0
5,0,393972.0
6,0,465139.0
7,0,1880656.0
8,0,257257.0
9,0,139132.0
10,0,0.0
11,0,53471.0
