layer,mod,ssr
1,0,-363543532.0
2,0,-369281570.0
3,0,-369827746.0
4,0,-377276446.0
5,0,-406934544.0
6,0,-390542226.0
7,0,-396401996.0
8,0,-399550330.0
9,0,-399659396.0
10,0,-399659396.0
