layer,mod,ssr
1,0,-186415176.0
2,0,-189496566.0
3,0,-189659030.0
4,0,-191042998.0
5,0,-205206588.0
6,0,-192570792.0
7,0,-189608072.0
8,0,-191305534.0
9,0,-191374664.0
10,0,-191374664.0
