layer,mod,ssr
2,0,-421107.0
3,0,-42608.0
4,0,2212.0
5,0,207317.0
6,0,412609.0
7,0,585003.0
8,0,186114.0
9,0,62388.0
10,0,0.0
11,0,18063.0
