layer,mod,ssr
1,0,-1015737230.0
2,0,-1085658600.0
3,0,-1129240112.0
4,0,-1206416590.0
5,0,-1289393276.0
6,0,-1401055212.0
7,0,-1465192544.0
8,0,-1473038132.0
9,0,-1473008456.0
10,0,-1473008456.0
