layer,mod,ssr
2,0,-421753.0
3,0,-123309.0
4,0,-21300.0
5,0,-87403.0
6,0,78917.0
7,0,60480.0
8,0,-8472.0
9,0,140007.0
10,0,0.0
11,0,3418.0
