layer,mod,ssr
1,0,-693198288.0
2,0,-761857410.0
3,0,-798736160.0
4,0,-802303962.0
5,0,-796545356.0
6,0,-853839078.0
7,0,-917262046.0
8,0,-895332356.0
9,0,-837382684.0
10,0,-835952634.0
11,0,-828308152.0
