layer,mod,ssr
2,0,-474803.0
3,0,-222417.0
4,0,295673.0
5,0,98120.0
6,0,-212920.0
7,0,-337364.0
8,0,45093.0
9,0,539051.0
10,0,2904.0
11,0,14789.0
12,0,-4745.0
