layer,mod,ssr
1,0,-972811596.0
2,0,-1068750074.0
3,0,-1139040646.0
4,0,-1136753432.0
5,0,-1130612514.0
6,0,-1218374948.0
7,0,-1340715932.0
8,0,-1337153796.0
9,0,-1280882538.0
10,0,-1278489930.0
11,0,-1265226524.0
