layer,mod,ssr
1,0,-177218046.0
2,0,-187319128.0
3,0,-190596662.0
4,0,-199402006.0
5,0,-202248942.0
6,0,-204791690.0
7,0,-198762548.0
8,0,-203744118.0
9,0,-183698752.0
10,0,-183402160.0
11,0,-182123866.0
