layer,mod,ssr
1,0,-346505286.0
2,0,-376128500.0
3,0,-387386788.0
4,0,-397502574.0
5,0,-397332124.0
6,0,-414714906.0
7,0,-420358906.0
8,0,-413739830.0
9,0,-381160290.0
10,0,-380557848.0
11,0,-377889138.0
