layer,mod,ssr
1,0,-565977020.0
2,0,-621544120.0
3,0,-647597384.0
4,0,-654944130.0
5,0,-649752560.0
6,0,-692424472.0
7,0,-731440772.0
8,0,-710326534.0
9,0,-659721122.0
10,0,-658725654.0
11,0,-653315650.0
