layer,mod,ssr
1,0,1269522.0
2,0,285572.0
3,0,1016436.0
4,0,-506373.0
5,0,-93359.0
6,0,1988934.0
7,0,76.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
