layer,mod,ssr
1,0,-948850478.0
2,0,-954226662.0
3,0,-939426176.0
4,0,-934400476.0
5,0,-932175756.0
6,0,-932900394.0
7,0,-1040409614.0
8,0,-1218605754.0
