layer,mod,ssr
2,0,37617.0
3,0,621985.0
4,0,29311.0
5,0,-63738.0
6,0,106382.0
7,0,-110065.0
8,0,164999.0
9,0,1238.0
10,0,267.0
11,0,0.0
