layer,mod,ssr
1,0,-170634102.0
2,0,-172613930.0
3,0,-155823968.0
4,0,-153763104.0
5,0,-158696462.0
6,0,-152974300.0
7,0,-158007326.0
8,0,-149634872.0
9,0,-149616506.0
10,0,-149624938.0
