layer,mod,ssr
1,0,-328654338.0
2,0,-334241474.0
3,0,-306955486.0
4,0,-305491448.0
5,0,-308898586.0
6,0,-304071542.0
7,0,-309788042.0
8,0,-303193104.0
9,0,-303156712.0
10,0,-303165594.0
