layer,mod,ssr
1,0,-659411822.0
2,0,-668639108.0
3,0,-638305236.0
4,0,-637710596.0
5,0,-638309894.0
6,0,-634885866.0
7,0,-637952788.0
8,0,-636417016.0
9,0,-636511180.0
10,0,-636527124.0
