layer,mod,ssr
2,0,173109.0
3,0,1388597.0
4,0,109103.0
5,0,-224175.0
6,0,347488.0
7,0,-351330.0
8,0,726032.0
9,0,5267.0
10,0,-1599.0
11,0,3.0
