layer,mod,ssr
2,0,53859.0
3,0,338273.0
4,0,16680.0
5,0,-38802.0
6,0,47953.0
7,0,-45892.0
8,0,57817.0
9,0,-524.0
10,0,5.0
11,0,0.0
