layer,mod,ssr
1,0,-536779044.0
2,0,-546290628.0
3,0,-515282614.0
4,0,-514347980.0
5,0,-515709272.0
6,0,-512261428.0
7,0,-515200650.0
8,0,-511652108.0
9,0,-511754888.0
10,0,-511748404.0
