layer,mod,ssr
2,0,81686.0
3,0,868962.0
4,0,-185147.0
5,0,344353.0
6,0,250724.0
7,0,1227372.0
8,0,1719876.0
9,0,511482.0
10,0,-4344.0
11,0,-209.0
