layer,mod,ssr
1,0,692680.0
2,0,100265.0
3,0,186552.0
4,0,1447214.0
5,0,944451.0
6,0,119783.0
7,0,-16628.0
8,0,-4849.0
9,0,-143.0
10,0,0.0
