layer,mod,ssr
2,0,1174141.0
3,0,107247.0
4,0,17108.0
5,0,504.0
6,0,4704.0
7,0,271.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
12,0,0.0
