layer,mod,ssr
2,0,330473.0
3,0,35038.0
4,0,3427.0
5,0,-3371.0
6,0,1328.0
7,0,-249.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
12,0,0.0
