layer,mod,ssr
2,0,141159.0
3,0,13431.0
4,0,-1620.0
5,0,-535.0
6,0,-2236.0
7,0,6.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,0.0
12,0,0.0
