layer,mod,ssr
1,0,1602352.0
2,0,-572744.0
3,0,-272956.0
4,0,-352615.0
5,0,38677.0
6,0,202444.0
7,0,351915.0
8,0,604700.0
9,0,241729.0
10,0,299711.0
11,0,-369618.0
12,0,-805.0
