layer,mod,ssr
1,0,-184767788.0
2,0,-184329802.0
3,0,-171488554.0
4,0,-169156332.0
5,0,-160337198.0
6,0,-160356608.0
7,0,-160356608.0
8,0,-160356608.0
9,0,-160356608.0
