layer,mod,ssr
1,0,-359155934.0
2,0,-363651292.0
3,0,-349612438.0
4,0,-337749318.0
5,0,-328597248.0
6,0,-328634244.0
7,0,-328634244.0
8,0,-328634244.0
9,0,-328634244.0
