layer,mod,ssr
1,0,-728612120.0
2,0,-743683274.0
3,0,-756786678.0
4,0,-718806400.0
5,0,-711359096.0
6,0,-711435074.0
7,0,-711435074.0
8,0,-711435074.0
9,0,-711435074.0
