layer,mod,ssr
1,0,-593866482.0
2,0,-602649134.0
3,0,-602775716.0
4,0,-573501162.0
5,0,-566257370.0
6,0,-566336508.0
7,0,-566336508.0
8,0,-566336508.0
9,0,-566336508.0
