layer,mod,ssr
1,0,-1026668074.0
2,0,-1060512648.0
3,0,-1114058270.0
4,0,-1063313024.0
5,0,-1053025778.0
6,0,-1053152180.0
7,0,-1053152180.0
8,0,-1053152180.0
9,0,-1053152180.0
