layer,mod,ssr
1,0,-175765810.0
2,0,-181568824.0
3,0,-178161688.0
4,0,-164092512.0
5,0,-175489022.0
6,0,-172272718.0
7,0,-171862814.0
8,0,-172806128.0
9,0,-174479236.0
