layer,mod,ssr
1,0,-946119308.0
2,0,-1071415654.0
3,0,-1111840622.0
4,0,-978015140.0
5,0,-1087138996.0
6,0,-1157940206.0
7,0,-1154647080.0
8,0,-1162892834.0
9,0,-1175978112.0
