layer,mod,ssr
1,0,-336716292.0
2,0,-363242368.0
3,0,-358758026.0
4,0,-317614974.0
5,0,-362282946.0
6,0,-361133350.0
7,0,-360004734.0
8,0,-362384844.0
9,0,-365676158.0
