layer,mod,ssr
1,0,-668927026.0
2,0,-749137402.0
3,0,-760845986.0
4,0,-658943824.0
5,0,-759635710.0
6,0,-783233646.0
7,0,-781064848.0
8,0,-788562894.0
9,0,-797379824.0
