layer,mod,ssr
1,0,-179372856.0
2,0,-168375648.0
3,0,-158832342.0
4,0,-158830866.0
5,0,-158830736.0
6,0,-158830736.0
7,0,-158830736.0
8,0,-158830736.0
9,0,-158830736.0
