layer,mod,ssr
0,0,-476615484.0
1,0,-379349254.0
2,0,-362029846.0
3,0,-360265660.0
4,0,-359423782.0
5,0,-331203008.0
6,0,-332055164.0
7,0,-332204916.0
8,0,-332204916.0
9,0,-332204916.0
10,0,-332204916.0
11,0,-332203158.0
