layer,mod,ssr
1,0,944878.0
2,0,293158.0
3,0,-7601.0
4,0,853673.0
5,0,1656210.0
6,0,-23983.0
7,0,-699.0
8,0,0.0
9,0,0.0
10,0,0.0
11,0,1.0
12,0,0.0
