layer,mod,ssr
1,0,-992515084.0
2,0,-1096252108.0
3,0,-1156381326.0
4,0,-1146973798.0
5,0,-1137877754.0
6,0,-1137811360.0
7,0,-1138316218.0
8,0,-1134674444.0
