layer,mod,ssr
1,0,-333427980.0
2,0,-336099872.0
3,0,-339080226.0
4,0,-337286402.0
5,0,-362243290.0
6,0,-362246748.0
7,0,-368997410.0
8,0,-335453510.0
9,0,-334822762.0
