layer,mod,ssr
1,0,-675868492.0
2,0,-674418142.0
3,0,-687300736.0
4,0,-689028482.0
5,0,-721540908.0
6,0,-727673470.0
7,0,-731487784.0
8,0,-705646996.0
9,0,-718278344.0
