layer,mod,ssr
1,0,-959164758.0
2,0,-953046418.0
3,0,-978555050.0
4,0,-985084960.0
5,0,-1063190342.0
6,0,-1085286278.0
7,0,-1087749518.0
8,0,-1082766432.0
9,0,-1098231790.0
