layer,mod,ssr
1,0,-172535404.0
2,0,-174283550.0
3,0,-175536158.0
4,0,-175376784.0
5,0,-190412816.0
6,0,-189719448.0
7,0,-186706544.0
8,0,-166065376.0
9,0,-164074206.0
