layer,mod,ssr
1,0,-176639366.0
2,0,-185046966.0
3,0,-190072976.0
4,0,-192546848.0
5,0,-193730000.0
6,0,-179707736.0
7,0,-167335206.0
8,0,-167504994.0
9,0,-168002150.0
