layer,mod,ssr
1,0,-339970612.0
2,0,-359768534.0
3,0,-373044104.0
4,0,-383332148.0
5,0,-384686976.0
6,0,-347158300.0
7,0,-329367894.0
8,0,-329275948.0
9,0,-332076662.0
