layer,mod,ssr
1,0,-555940700.0
2,0,-594788698.0
3,0,-626209778.0
4,0,-646621130.0
5,0,-642198450.0
6,0,-591025048.0
7,0,-561791312.0
8,0,-550930928.0
9,0,-580570576.0
