layer,mod,ssr
1,0,-680917630.0
2,0,-733678412.0
3,0,-781020112.0
4,0,-808502032.0
5,0,-805796826.0
6,0,-751311706.0
7,0,-717068148.0
8,0,-702159242.0
9,0,-742111252.0
