layer,mod,ssr
1,0,-961155068.0
2,0,-1047512778.0
3,0,-1138763828.0
4,0,-1191339632.0
5,0,-1203087592.0
6,0,-1135313246.0
7,0,-1088528232.0
8,0,-1068064836.0
9,0,-1124003832.0
