layer,mod,ssr
1,0,-505034160.0
2,0,-504439028.0
3,0,-504332508.0
4,0,-504277568.0
5,0,-504359552.0
6,0,-504365624.0
7,0,-504365624.0
8,0,-504365624.0
9,0,-504365624.0
10,0,-504365624.0
