layer,mod,ssr
1,0,-147139046.0
2,0,-146518828.0
3,0,-146504004.0
4,0,-146484596.0
5,0,-146445892.0
6,0,-146446380.0
7,0,-146446380.0
8,0,-146446380.0
9,0,-146446380.0
10,0,-146446380.0
