layer,mod,ssr
1,0,-298018558.0
2,0,-297367764.0
3,0,-297354510.0
4,0,-297315858.0
5,0,-297287206.0
6,0,-297283934.0
7,0,-297283934.0
8,0,-297285468.0
9,0,-297283934.0
10,0,-297285468.0
