layer,mod,ssr
1,0,-915569806.0
2,0,-914628782.0
3,0,-914237778.0
4,0,-914000092.0
5,0,-913366456.0
6,0,-913360806.0
7,0,-913360806.0
8,0,-913360806.0
9,0,-913360806.0
10,0,-913360806.0
