layer,mod,ssr
2,0,-475854.0
3,0,494245.0
4,0,537295.0
5,0,56248.0
6,0,882.0
7,0,286.0
8,0,15.0
9,0,-301.0
10,0,45.0
11,0,-483.0
12,0,-991.0
