layer,mod,ssr
1,0,-671147428.0
2,0,-725389058.0
3,0,-744366806.0
4,0,-733113952.0
5,0,-727991012.0
6,0,-727639884.0
7,0,-727536848.0
8,0,-727530050.0
9,0,-727639884.0
10,0,-727629094.0
11,0,-727838982.0
