layer,mod,ssr
1,0,-545354344.0
2,0,-582272772.0
3,0,-594511626.0
4,0,-583405362.0
5,0,-579234904.0
6,0,-578943706.0
7,0,-578822610.0
8,0,-578818724.0
9,0,-578943706.0
10,0,-578924416.0
11,0,-579102962.0
