layer,mod,ssr
1,0,-174665594.0
2,0,-176612814.0
3,0,-170865130.0
4,0,-161252004.0
5,0,-158946266.0
6,0,-158796048.0
7,0,-158749106.0
8,0,-158747998.0
9,0,-158797358.0
10,0,-158791836.0
11,0,-158866038.0
