layer,mod,ssr
2,0,-415849.0
3,0,296820.0
4,0,282736.0
5,0,37847.0
6,0,743.0
7,0,232.0
8,0,21.0
9,0,-253.0
10,0,41.0
11,0,-451.0
12,0,-852.0
