layer,mod,ssr
1,0,-335034392.0
2,0,-347690012.0
3,0,-348022658.0
4,0,-336408368.0
5,0,-333179918.0
6,0,-332766938.0
7,0,-332662688.0
8,0,-332662688.0
9,0,-332768686.0
10,0,-332741640.0
11,0,-332977900.0
