layer,mod,ssr
1,0,-958923710.0
2,0,-1061183578.0
3,0,-1096271456.0
4,0,-1083454044.0
5,0,-1076843342.0
6,0,-1076558020.0
7,0,-1076460226.0
8,0,-1076454830.0
9,0,-1076558020.0
10,0,-1076544988.0
11,0,-1076725228.0
