layer,mod,ssr
1,0,-1006732378.0
2,0,-1026786350.0
3,0,-1099830826.0
4,0,-1157060702.0
5,0,-1158353310.0
6,0,-1154169018.0
7,0,-1156683128.0
8,0,-1160762136.0
9,0,-1163088640.0
10,0,-1164717228.0
11,0,-1164748638.0
