layer,mod,ssr
1,0,-187775414.0
2,0,-174251626.0
3,0,-184920222.0
4,0,-175724692.0
5,0,-173203142.0
6,0,-172085994.0
7,0,-172199724.0
8,0,-172462604.0
9,0,-172706676.0
10,0,-172731842.0
11,0,-172734656.0
