layer,mod,ssr
2,0,-438664.0
3,0,599296.0
4,0,77708.0
5,0,363438.0
6,0,30002.0
7,0,-6643.0
8,0,-13263.0
9,0,-3308.0
10,0,-2011.0
11,0,-61.0
12,0,0.0
